year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2021,6,24,38,4,9,17,25,85,2,13,127,140,22,4,7,10,20,68,2,11,98,109,12,0,2,3,4,6,0,2,13,15,1,0,0,1,0,0,0,0,1,1,3,0,0,3,1,11,0,0,15,15,281,3,31,-136,102,San Francisco
2022,6,24,21,7,11,23,40,90,4,18,153,171,17,2,10,14,25,62,3,12,101,113,4,5,1,5,10,14,1,6,29,35,0,0,0,1,0,0,0,0,1,1,0,0,0,3,5,14,0,0,22,22,278,1,29,-135,103,San Francisco
2023,6,24,29,5,9,12,66,107,3,14,185,199,13,3,6,9,47,78,2,9,134,143,9,1,2,2,17,14,1,3,33,36,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,15,0,2,18,20,321,2,37,-134,104,San Francisco
2024,6,24,13,6,4,13,33,38,2,10,84,94,10,4,1,11,28,24,2,5,63,68,3,2,1,0,3,11,0,3,14,17,0,0,1,0,0,1,0,1,1,2,0,0,1,2,2,2,0,1,6,7,211,2,18,-132,106,San Francisco
2012,7,24,31,4,3,17,78,20,2,7,115,122,22,2,3,7,53,15,2,5,75,80,8,2,0,8,10,1,0,2,19,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,4,0,0,21,21,271,2,27,-103,135,San Francisco
2013,7,24,29,10,6,17,112,12,2,16,141,157,19,3,4,10,79,7,0,7,96,103,7,7,2,6,17,4,1,9,27,36,0,0,0,1,2,0,0,0,3,3,3,0,0,0,14,1,1,0,15,15,342,3,37,-102,136,San Francisco
2014,7,24,21,6,13,10,97,18,0,19,125,144,10,4,6,7,69,10,0,10,86,96,9,0,7,3,15,5,0,7,23,30,0,0,0,0,2,0,0,0,2,2,2,2,0,0,11,3,0,2,14,16,330,2,29,-101,137,San Francisco
2015,7,24,32,5,10,18,123,27,2,15,168,183,21,3,5,6,79,17,1,8,102,110,8,1,3,7,18,8,0,4,33,37,0,0,0,0,0,0,0,0,0,0,3,1,2,5,26,2,1,3,33,36,383,1,49,-100,138,San Francisco
2016,7,24,26,8,5,11,101,16,2,13,128,141,18,4,2,3,79,11,0,6,93,99,6,2,2,6,15,2,2,4,23,27,0,0,0,1,1,1,0,0,3,3,2,2,1,1,6,2,0,3,9,12,304,5,22,-105,133,San Francisco
2017,7,24,15,8,5,12,103,10,3,13,125,138,10,6,5,5,70,8,2,11,83,94,4,1,0,5,15,1,1,1,21,22,0,0,0,0,2,0,0,0,2,2,1,1,0,2,16,1,0,1,19,20,292,3,27,-104,134,San Francisco
2018,7,24,18,12,6,16,45,126,1,18,187,205,13,6,1,9,41,98,0,7,148,155,2,4,4,7,2,7,0,8,16,24,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,21,1,3,23,26,329,2,31,-103,135,San Francisco
2019,7,24,25,4,6,13,54,101,3,10,168,178,13,3,5,10,46,83,2,8,139,147,9,0,1,2,4,10,0,1,16,17,0,0,0,0,1,0,0,0,1,1,3,1,0,1,3,8,1,1,12,13,327,2,25,-102,136,San Francisco
2020,7,24,16,4,3,31,30,51,0,7,112,119,13,4,3,15,24,35,0,7,74,81,2,0,0,13,3,7,0,0,23,23,0,0,0,0,0,1,0,0,1,1,1,0,0,3,3,8,0,0,14,14,198,2,19,-100,138,San Francisco
2021,7,24,20,6,1,25,43,67,4,7,135,142,8,4,0,7,27,46,1,4,80,84,9,2,1,15,11,9,3,3,35,38,0,0,0,0,0,1,0,0,1,1,3,0,0,3,5,11,0,0,19,19,249,1,27,-106,132,San Francisco
2022,7,24,12,6,12,15,33,74,0,18,122,140,6,2,6,8,26,41,0,8,75,83,4,4,4,4,6,20,0,8,30,38,1,0,0,1,1,2,0,0,4,4,1,0,2,2,0,11,0,2,13,15,231,5,23,-105,133,San Francisco
2023,7,24,17,6,6,11,42,113,0,12,166,178,9,5,2,4,34,88,0,7,126,133,6,1,2,5,7,19,0,3,31,34,0,0,0,1,0,2,0,0,3,3,2,0,2,1,1,4,0,2,6,8,301,3,13,-104,134,San Francisco
2024,7,24,8,4,5,16,38,43,4,9,97,106,3,4,3,7,25,20,2,7,52,59,3,0,1,7,8,13,1,1,28,29,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,10,1,1,17,18,223,1,30,-102,136,San Francisco
2012,8,24,23,14,6,24,83,25,1,20,132,152,14,5,3,18,51,17,1,8,86,94,6,5,3,5,23,5,0,8,33,41,0,0,0,0,0,0,0,0,0,0,3,4,0,1,9,3,0,4,13,17,339,1,34,-72,166,San Francisco
2013,8,24,22,8,7,14,124,17,1,15,155,170,10,6,2,3,71,8,0,8,82,90,10,1,4,9,38,5,1,5,52,57,1,0,0,0,1,0,0,0,1,1,1,1,1,2,14,4,0,2,20,22,324,2,38,-71,167,San Francisco
2014,8,24,32,9,9,16,107,12,0,18,135,153,15,3,5,10,78,8,0,8,96,104,12,5,3,2,20,1,0,8,23,31,0,1,1,0,0,0,0,2,0,2,5,0,0,4,9,3,0,0,16,16,311,4,33,-70,168,San Francisco
2015,8,24,22,7,8,19,111,30,3,15,160,175,10,2,2,13,78,23,2,4,114,118,9,3,6,4,19,3,1,9,26,35,0,0,0,0,0,0,0,0,0,0,3,2,0,2,14,4,0,2,20,22,362,2,35,-69,169,San Francisco
2016,8,24,18,9,2,14,110,17,0,11,141,152,10,5,2,7,73,13,0,7,93,100,5,3,0,4,23,4,0,3,31,34,0,0,0,0,0,0,0,0,0,0,3,1,0,3,14,0,0,1,17,18,294,2,29,-74,164,San Francisco
2017,8,24,36,4,7,11,104,12,2,11,127,138,23,4,4,4,70,7,1,8,81,89,9,0,3,6,20,2,1,3,28,31,0,0,0,0,0,0,0,0,0,0,4,0,0,1,14,3,0,0,18,18,333,3,39,-73,165,San Francisco
2018,8,24,26,10,7,24,68,107,6,17,199,216,14,5,4,11,44,64,0,9,119,128,8,2,3,12,18,27,5,5,57,62,0,0,0,0,1,0,0,0,1,1,4,3,0,1,5,16,1,3,22,25,369,1,33,-72,166,San Francisco
2019,8,24,21,11,7,14,56,94,2,18,164,182,9,8,3,5,31,58,0,11,94,105,9,3,4,9,19,23,2,7,51,58,1,0,0,0,0,1,0,0,1,1,2,0,0,0,6,12,0,0,18,18,305,2,27,-71,167,San Francisco
2020,8,24,20,4,4,21,28,56,2,8,105,113,10,3,3,8,16,33,2,6,57,63,9,0,0,8,7,14,0,0,29,29,0,0,0,1,0,1,0,0,2,2,1,1,1,4,5,8,0,2,17,19,221,6,28,-69,169,San Francisco
2021,8,24,18,5,1,17,26,57,1,6,100,106,10,1,1,9,18,33,0,2,60,62,5,3,0,7,7,16,1,3,30,33,2,0,0,0,0,1,0,0,1,1,1,1,0,1,1,7,0,1,9,10,201,4,16,-75,163,San Francisco
2022,8,24,15,6,3,18,40,81,1,9,139,148,4,4,1,6,33,64,0,5,103,108,9,1,2,10,4,8,0,3,22,25,0,0,0,1,1,0,0,0,2,2,2,1,0,1,2,9,1,1,12,13,267,3,21,-74,164,San Francisco
2023,8,24,16,14,7,19,42,80,3,21,141,162,13,5,5,4,30,57,1,10,91,101,2,7,1,13,8,16,2,8,37,45,0,0,0,1,0,0,0,0,1,1,1,2,1,1,4,7,0,3,12,15,289,1,21,-73,165,San Francisco
2024,8,24,12,3,9,8,51,51,4,12,110,122,8,1,3,3,34,27,1,4,64,68,3,2,6,5,15,20,3,8,40,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,6,6,223,1,11,-71,167,San Francisco
2012,9,24,20,15,6,14,87,14,1,21,115,136,8,5,3,5,53,5,0,8,63,71,8,8,3,9,27,7,0,11,43,54,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,2,1,2,9,11,280,1,25,-41,197,San Francisco
2013,9,24,21,12,1,23,112,15,2,13,150,163,12,3,1,12,69,11,2,4,92,96,9,7,0,8,27,3,0,7,38,45,0,0,0,0,0,0,0,0,0,0,0,2,0,3,16,1,0,2,20,22,322,0,27,-40,198,San Francisco
2014,9,24,22,3,3,15,106,16,2,6,137,143,11,1,2,8,55,9,2,3,72,75,9,2,0,6,31,5,0,2,42,44,0,0,0,0,0,0,0,0,0,0,2,0,1,1,20,2,0,1,23,24,293,0,26,-39,199,San Francisco
2015,9,24,26,5,2,13,131,13,2,7,157,164,11,1,1,8,81,7,1,2,96,98,11,3,0,4,29,6,1,3,39,42,2,0,0,0,1,0,0,0,1,1,2,1,1,1,20,0,0,2,21,23,354,3,41,-38,200,San Francisco
2016,9,24,28,5,9,13,116,20,0,14,149,163,19,1,4,8,72,11,0,5,91,96,8,4,5,4,35,7,0,9,46,55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,2,0,0,12,12,345,3,22,-43,195,San Francisco
2017,9,24,26,4,6,5,110,11,2,10,126,136,9,1,4,2,68,7,1,5,77,82,12,3,2,3,31,4,1,5,38,43,1,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,11,11,289,3,21,-42,196,San Francisco
2018,9,24,15,10,2,18,49,85,3,12,152,164,9,5,1,12,35,48,1,6,95,101,4,2,1,6,9,26,2,3,41,44,1,1,0,0,0,0,0,1,0,1,1,2,0,0,5,11,0,2,16,18,304,2,25,-41,197,San Francisco
2019,9,24,20,10,6,11,48,109,3,16,168,184,9,4,3,6,33,52,2,7,91,98,8,4,2,3,13,41,1,6,57,63,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,16,0,3,20,23,314,1,38,-40,198,San Francisco
2020,9,24,16,4,8,18,20,39,2,12,77,89,4,2,4,6,14,25,2,6,45,51,10,2,3,10,6,12,0,5,28,33,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,1,4,5,189,0,12,-38,200,San Francisco
2021,9,24,38,0,5,23,49,124,1,5,196,201,21,0,2,9,39,83,0,2,131,133,15,0,2,13,8,29,1,2,50,52,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,12,0,1,15,16,335,0,21,-44,194,San Francisco
2022,9,24,17,12,5,16,57,97,1,17,170,187,8,4,1,6,38,64,0,5,108,113,6,7,4,9,16,25,1,11,50,61,1,0,0,0,0,0,0,0,0,0,2,1,0,1,3,8,0,1,12,13,303,4,21,-43,195,San Francisco
2023,9,24,14,5,4,16,37,88,1,9,141,150,7,2,0,7,26,65,0,2,98,100,5,3,4,9,9,20,1,7,38,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,5,5,247,0,13,-42,196,San Francisco
2024,9,24,10,6,3,15,31,35,0,9,81,90,5,4,1,5,24,19,0,5,48,53,4,1,2,8,5,14,0,3,27,30,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,2,0,1,5,6,203,3,12,-40,198,San Francisco
2012,10,24,25,8,3,21,104,17,4,11,142,153,8,3,2,10,61,9,3,5,80,85,14,4,1,10,32,6,1,5,48,53,0,0,0,1,0,0,0,0,1,1,3,1,0,0,11,2,0,1,13,14,319,3,32,-11,227,San Francisco
2013,10,24,33,7,1,12,118,8,2,8,138,146,19,2,1,8,60,4,1,3,72,75,11,5,0,2,40,3,1,5,45,50,0,0,0,1,0,1,0,0,2,2,3,0,0,1,18,0,0,0,19,19,342,3,36,-10,228,San Francisco
2014,10,24,26,14,7,14,104,11,2,21,129,150,8,3,3,12,50,5,2,6,67,73,13,11,3,2,42,5,0,14,49,63,0,0,0,0,0,0,0,0,0,0,5,0,1,0,12,1,0,1,13,14,369,2,31,-9,229,San Francisco
2015,10,24,27,10,4,10,122,21,1,14,153,167,11,4,1,2,55,11,1,5,68,73,11,6,3,8,51,8,0,9,67,76,0,0,0,0,0,1,0,0,1,1,5,0,0,0,16,1,0,0,17,17,349,1,42,-8,230,San Francisco
2016,10,24,28,9,4,14,134,22,2,13,170,183,11,4,1,6,89,10,1,5,105,110,15,5,2,7,28,8,0,7,43,50,0,0,0,0,0,0,0,0,0,0,2,0,1,1,17,4,1,1,22,23,339,1,34,-13,225,San Francisco
2017,10,24,29,10,4,7,97,17,2,14,121,135,14,1,2,4,52,8,1,3,64,67,14,8,1,3,30,8,1,9,41,50,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15,1,0,2,16,18,280,0,33,-12,226,San Francisco
2018,10,24,15,7,6,10,52,53,2,13,115,128,8,2,4,4,38,20,2,6,62,68,7,3,2,5,9,23,0,5,37,42,0,0,0,0,1,0,0,0,1,1,0,2,0,1,4,10,0,2,15,17,262,2,26,-11,227,San Francisco
2019,10,24,17,7,6,12,51,95,4,13,158,171,8,3,3,4,32,43,2,6,79,85,8,3,2,8,11,42,2,5,61,66,0,0,0,0,0,1,0,0,1,1,1,1,1,0,8,9,0,2,17,19,300,3,27,-10,228,San Francisco
2020,10,24,17,9,6,20,20,57,2,15,97,112,5,4,3,8,15,38,0,7,61,68,9,3,3,12,2,16,2,6,30,36,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,2,6,8,191,1,14,-8,230,San Francisco
2021,10,24,17,3,6,16,21,54,0,9,91,100,8,1,3,7,14,37,0,4,58,62,9,2,3,8,5,12,0,5,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,8,8,181,0,9,-14,224,San Francisco
2022,10,24,23,6,3,21,37,90,3,9,148,157,7,3,0,7,19,34,2,3,60,63,14,3,3,14,17,46,0,6,77,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,0,11,11,265,1,19,-13,225,San Francisco
2023,10,24,12,2,5,16,30,76,3,7,122,129,6,2,3,3,23,45,3,5,71,76,5,0,2,11,7,24,0,2,42,44,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,6,0,0,8,8,229,1,14,-12,226,San Francisco
2024,10,24,12,3,6,11,29,37,2,9,77,86,5,2,4,0,23,18,1,6,41,47,7,0,2,10,4,17,0,2,31,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,1,5,6,193,0,14,-10,228,San Francisco
2012,11,24,27,7,3,16,89,11,5,10,116,126,9,1,1,3,28,3,1,2,34,36,18,6,1,10,54,8,3,7,72,79,0,0,0,0,1,0,0,0,1,1,0,0,1,3,6,0,1,1,9,10,307,2,29,20,258,San Francisco
2013,11,24,25,10,4,11,77,7,0,14,95,109,8,1,0,3,36,1,0,1,40,41,15,9,4,6,32,4,0,13,42,55,0,0,0,0,0,1,0,0,1,1,2,0,0,2,9,1,0,0,12,12,276,2,26,21,259,San Francisco
2014,11,24,22,11,3,13,116,16,0,14,145,159,8,3,0,7,58,8,0,3,73,76,12,6,2,6,44,4,0,8,54,62,0,1,0,0,1,0,0,1,1,2,2,1,1,0,13,4,0,2,17,19,323,2,30,22,260,San Francisco
2015,11,24,28,5,5,16,103,18,0,10,137,147,13,2,3,5,50,4,0,5,59,64,9,2,2,5,42,12,0,4,59,63,0,0,0,0,1,0,0,0,1,1,6,1,0,6,10,2,0,1,18,19,313,2,36,23,261,San Francisco
2016,11,24,30,2,2,15,79,10,2,4,104,108,15,1,0,6,35,4,1,1,45,46,12,1,2,7,33,4,1,3,44,47,0,0,0,2,0,0,0,0,2,2,3,0,0,0,11,2,0,0,13,13,247,3,22,18,256,San Francisco
2017,11,24,27,9,9,12,135,8,3,18,155,173,8,3,3,4,54,3,2,6,61,67,15,6,6,7,67,2,1,12,76,88,0,0,0,0,1,0,0,0,1,1,4,0,0,1,13,3,0,0,17,17,329,1,30,19,257,San Francisco
2018,11,24,17,8,3,12,56,81,1,11,149,160,6,1,0,5,33,34,0,1,72,73,10,5,3,7,18,31,1,8,56,64,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,16,0,2,21,23,291,1,35,20,258,San Francisco
2019,11,24,21,14,5,10,43,79,3,19,132,151,6,4,1,4,19,44,0,5,67,72,12,8,4,6,21,27,2,12,54,66,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,8,1,2,11,13,265,1,23,21,259,San Francisco
2020,11,24,17,4,2,21,32,73,3,6,126,132,5,2,1,2,18,37,1,3,57,60,8,1,1,18,9,23,1,2,50,52,1,0,0,0,1,0,0,0,1,1,3,1,0,1,4,13,1,1,18,19,231,3,31,23,261,San Francisco
2021,11,24,30,2,5,32,48,116,4,7,196,203,15,0,3,11,29,53,3,3,93,96,11,2,2,18,13,48,0,4,79,83,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,15,1,0,24,24,323,2,40,17,255,San Francisco
2022,11,24,16,4,5,8,17,62,0,9,87,96,6,2,4,0,10,33,0,6,43,49,10,2,1,8,4,23,0,3,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,9,196,1,14,18,256,San Francisco
2023,11,24,16,7,5,16,39,46,1,12,101,113,8,3,2,5,28,19,0,5,52,57,6,4,2,10,9,16,1,6,35,41,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,11,0,1,14,15,206,1,26,19,257,San Francisco
2024,11,24,12,3,4,16,20,33,1,7,69,76,1,0,3,7,6,6,1,3,19,22,6,3,0,9,12,19,0,3,40,43,0,0,0,0,0,1,0,0,1,1,5,0,1,0,2,7,0,1,9,10,147,3,18,21,259,San Francisco
2012,12,24,12,8,2,21,70,10,1,10,101,111,5,5,0,10,35,5,0,5,50,55,5,2,2,7,25,3,1,4,35,39,0,0,0,0,1,0,0,0,1,1,2,1,0,4,9,2,0,1,15,16,249,1,33,50,288,San Francisco
2013,12,24,10,1,0,15,47,18,0,1,80,81,2,0,0,8,21,4,0,0,33,33,7,0,0,5,18,7,0,0,30,30,0,0,0,0,0,1,0,0,1,1,1,1,0,2,8,6,0,1,16,17,132,1,25,51,289,San Francisco
2014,12,24,26,9,1,27,111,12,1,10,150,160,11,3,0,12,56,1,1,3,69,72,14,5,0,7,40,10,0,5,57,62,0,1,0,1,0,0,0,1,1,2,1,0,1,7,15,1,0,1,23,24,297,2,35,52,290,San Francisco
2015,12,24,25,6,6,15,114,25,1,12,154,166,9,2,1,7,64,9,0,3,80,83,15,4,5,6,34,9,1,9,49,58,0,0,0,1,1,0,0,0,2,2,1,0,0,1,15,7,0,0,23,23,325,4,38,53,291,San Francisco
2016,12,24,29,5,7,14,117,12,2,12,143,155,8,3,1,8,54,4,1,4,66,70,15,1,5,4,44,4,0,6,52,58,2,0,0,1,0,0,0,0,1,1,4,1,1,1,19,4,1,2,24,26,297,3,45,48,286,San Francisco
2017,12,24,21,4,8,14,99,2,2,12,115,127,8,2,4,6,41,1,0,6,48,54,10,1,4,7,40,1,2,5,48,53,0,0,0,0,1,0,0,0,1,1,3,1,0,1,17,0,0,1,18,19,251,2,29,49,287,San Francisco
2018,12,24,15,6,2,11,43,111,2,8,165,173,7,3,2,5,27,47,1,5,79,84,6,2,0,5,9,43,0,2,57,59,0,1,0,0,1,2,0,1,3,4,2,0,0,1,6,19,1,0,26,26,259,4,34,50,288,San Francisco
2019,12,24,22,17,4,14,32,68,1,21,114,135,7,7,3,8,22,29,1,10,59,69,10,7,1,5,8,20,0,8,33,41,0,0,0,0,0,0,0,0,0,0,5,3,0,1,2,19,0,3,22,25,251,2,40,51,289,San Francisco
2020,12,24,19,9,11,33,52,65,4,20,150,170,2,3,5,9,30,29,2,8,68,76,12,5,2,22,17,25,1,7,64,71,1,0,0,1,1,0,0,0,2,2,4,1,4,1,4,11,1,5,16,21,263,3,35,53,291,San Francisco
2021,12,24,16,6,2,18,38,82,1,8,138,146,4,3,1,10,26,46,0,4,82,86,8,2,1,8,7,25,1,3,40,43,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,11,0,1,16,17,234,0,23,47,285,San Francisco
2022,12,24,17,5,5,20,43,62,2,10,125,135,6,3,2,12,23,28,0,5,63,68,9,1,3,6,15,26,2,4,47,51,0,0,0,0,0,0,0,0,0,0,2,1,0,2,5,8,0,1,15,16,245,0,27,48,286,San Francisco
2023,12,24,23,4,7,7,22,51,2,11,80,91,8,3,1,3,20,25,0,4,48,52,12,0,6,3,1,20,0,6,24,30,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,6,2,1,8,9,187,0,16,49,287,San Francisco
2024,12,24,10,8,2,16,40,29,2,10,85,95,5,3,0,5,24,11,1,3,40,43,5,4,2,9,12,13,1,6,34,40,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4,5,0,1,10,11,175,3,17,51,289,San Francisco
2012,1,25,42,9,4,14,84,12,1,13,110,123,27,4,3,13,52,2,1,7,67,74,14,3,1,1,23,9,0,4,33,37,0,0,0,0,1,0,0,0,1,1,1,2,0,0,8,1,0,2,9,11,352,2,26,-284,-46,San Francisco
2013,1,25,33,17,8,22,124,21,2,25,167,192,19,5,2,14,42,7,0,7,63,70,12,11,6,6,62,12,2,17,80,97,0,0,0,0,0,0,0,0,0,0,2,1,0,2,20,2,0,1,24,25,376,0,36,-282,-44,San Francisco
2014,1,25,30,10,5,12,104,7,4,15,123,138,9,2,3,7,43,5,2,5,55,60,17,8,2,4,50,2,2,10,56,66,0,0,0,1,1,0,0,0,2,2,4,0,0,0,10,0,0,0,10,10,350,3,30,-281,-43,San Francisco
2015,1,25,22,12,5,10,95,21,0,17,126,143,10,1,2,5,48,8,0,3,61,64,9,11,3,5,38,11,0,14,54,68,0,0,0,0,1,0,0,0,1,1,3,0,0,0,8,2,0,0,10,10,294,5,24,-280,-42,San Francisco
2016,1,25,23,8,4,9,91,16,2,12,116,128,6,1,1,4,40,9,2,2,53,55,15,7,2,5,37,4,0,9,46,55,0,0,0,0,0,0,0,0,0,0,2,0,1,0,14,3,0,1,17,18,295,0,38,-286,-48,San Francisco
2017,1,25,26,11,7,17,100,8,1,18,125,143,11,5,2,4,42,5,0,7,51,58,15,5,4,10,41,3,1,9,54,63,0,1,0,1,0,0,0,1,1,2,0,0,1,2,17,0,0,1,19,20,314,4,30,-284,-46,San Francisco
2018,1,25,19,5,3,16,145,13,1,8,174,182,8,1,1,7,74,3,1,2,84,86,9,3,2,8,51,7,0,5,66,71,0,0,0,0,0,0,0,0,0,0,2,1,0,1,20,3,0,1,24,25,318,1,35,-283,-45,San Francisco
2019,1,25,19,11,6,18,52,82,5,17,152,169,4,6,1,5,24,30,4,7,59,66,10,2,5,11,20,43,1,7,74,81,2,0,0,0,1,1,0,0,2,2,3,3,0,2,7,8,0,3,17,20,319,4,29,-282,-44,San Francisco
2020,1,25,19,16,0,19,46,107,4,16,172,188,5,5,0,6,26,42,1,5,74,79,13,9,0,13,16,53,3,9,82,91,0,0,0,0,0,1,0,0,1,1,1,2,0,0,4,11,0,2,15,17,302,2,25,-281,-43,San Francisco
2021,1,25,21,7,1,27,20,51,3,8,98,106,12,3,0,12,11,26,1,3,49,52,5,2,1,14,8,23,1,3,45,48,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,2,1,2,4,6,191,2,19,-286,-48,San Francisco
2022,1,25,21,7,7,11,29,89,3,14,129,143,8,5,4,3,16,40,1,9,59,68,9,0,3,7,7,35,2,3,49,52,0,0,0,0,0,0,0,0,0,0,4,2,0,1,6,14,0,2,21,23,239,0,32,-285,-47,San Francisco
2023,1,25,27,1,4,20,43,89,2,5,152,157,10,0,1,2,31,43,0,1,76,77,12,1,3,15,11,36,2,4,62,66,1,0,0,1,1,1,0,0,3,3,4,0,0,2,0,9,0,0,11,11,268,4,19,-284,-46,San Francisco
2024,1,25,14,8,4,8,38,48,1,12,94,106,7,4,4,4,17,21,1,8,42,50,7,3,0,4,16,21,0,3,41,44,0,0,0,0,0,1,0,0,1,1,0,1,0,0,5,5,0,1,10,11,221,1,15,-283,-45,San Francisco
2012,2,25,34,8,6,16,79,17,1,14,112,126,15,4,0,11,32,10,0,4,53,57,15,4,4,4,36,5,1,8,45,53,1,0,0,0,0,0,0,0,0,0,3,0,2,1,11,2,0,2,14,16,307,3,30,-253,-15,San Francisco
2013,2,25,27,14,3,17,78,16,0,17,111,128,14,6,2,4,34,7,0,8,45,53,12,7,1,12,25,7,0,8,44,52,0,0,0,0,1,0,0,0,1,1,1,1,0,1,18,2,0,1,21,22,315,2,33,-251,-13,San Francisco
2014,2,25,20,7,3,15,103,12,3,10,130,140,9,3,2,7,43,4,2,5,54,59,9,3,1,8,42,5,1,4,55,59,0,0,0,0,0,0,0,0,0,0,2,1,0,0,18,3,0,1,21,22,303,0,39,-250,-12,San Francisco
2015,2,25,26,4,5,16,91,19,1,9,126,135,14,1,2,9,41,9,1,3,59,62,10,2,3,4,35,8,0,5,47,52,0,0,0,0,1,0,0,0,1,1,2,1,0,3,14,2,0,1,19,20,339,3,34,-249,-11,San Francisco
2016,2,25,22,5,3,19,84,18,4,8,121,129,13,1,3,5,44,7,4,4,56,60,6,4,0,10,27,10,0,4,47,51,0,0,0,1,0,0,0,0,1,1,3,0,0,3,13,1,0,0,17,17,296,2,28,-255,-17,San Francisco
2017,2,25,23,6,3,11,131,24,2,9,166,175,9,3,3,4,67,11,1,6,82,88,13,3,0,6,48,11,1,3,65,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,2,0,0,19,19,342,2,35,-253,-15,San Francisco
2018,2,25,26,8,3,12,93,12,3,11,117,128,10,2,1,7,45,7,1,3,59,62,11,6,2,5,31,5,2,8,41,49,0,0,0,0,1,0,0,0,1,1,5,0,0,0,16,0,0,0,16,16,260,1,27,-252,-14,San Francisco
2019,2,25,32,10,4,12,37,65,6,14,114,128,18,5,2,3,22,37,5,7,62,69,6,5,1,7,11,20,1,6,38,44,0,0,0,1,0,0,0,0,1,1,8,0,1,1,4,8,0,1,13,14,267,1,26,-251,-13,San Francisco
2020,2,25,17,6,5,10,44,71,5,11,125,136,6,2,3,1,29,33,1,5,63,68,10,4,2,8,10,30,4,6,48,54,0,0,0,0,0,2,0,0,2,2,1,0,0,1,5,6,0,0,12,12,284,2,19,-250,-12,San Francisco
2021,2,25,17,3,4,16,28,63,4,7,107,114,6,1,0,4,20,31,1,1,55,56,9,2,4,10,7,19,3,6,36,42,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,13,0,0,16,16,213,2,25,-255,-17,San Francisco
2022,2,25,16,7,7,18,41,99,4,14,158,172,7,3,5,10,21,71,3,8,102,110,9,3,1,5,12,16,1,4,33,37,0,0,0,1,0,1,0,0,2,2,0,1,1,2,8,11,0,2,21,23,288,3,31,-254,-16,San Francisco
2023,2,25,12,8,6,16,39,77,3,14,132,146,3,3,2,3,25,38,2,5,66,71,9,3,4,13,11,26,1,7,50,57,0,0,0,0,1,0,0,0,1,1,0,2,0,0,2,13,0,2,15,17,255,3,27,-253,-15,San Francisco
2024,2,25,18,1,7,15,39,65,1,8,119,127,9,1,4,3,22,37,0,5,62,67,9,0,2,11,13,25,1,2,49,51,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4,3,0,1,7,8,212,2,14,-252,-14,San Francisco
