city,year,month,day,temperature_sunrise,precipitation_sunrise,humidity_sunrise,visibility_sunrise,temperature_sunset,precipitation_sunset,humidity_sunset,visibility_sunset
Seattle,2019,12,29,7.1,0,81.06,16069.75,8.62,0.3,71.09,16069.75
Seattle,2019,12,30,7.3,0,66.9,15410.83,8.14,0.8,89.21,10659.38
Seattle,2019,12,31,8,0,81.56,15273,9.33,0,87.97,13387.58
Seattle,2020,1,1,11.7,3,87.1,16077.5,10.3,0,80.62,16069.75
Seattle,2020,1,2,7.93,0,73.79,16069.75,6.1,0,81.91,13210.75
Seattle,2020,1,3,9.63,3,82.45,16077.5,10.82,2,73.1,16069.75
Seattle,2020,1,4,8.2,3,89.81,14058.33,6.87,0,78.03,16077.5
Seattle,2020,1,5,6.82,0.5,72.66,15265.25,6.7,1,81.68,11503.5
Seattle,2020,1,6,5.87,0.3,83.96,15809.33,9.15,6,92,8437.5
Seattle,2020,1,7,10,9,93.06,9248.92,11.4,1,75.62,16069.75
Seattle,2020,1,8,8.05,0.8,83.41,16081.38,6.4,0,74.96,16069.75
Seattle,2020,1,9,1.55,0.8,92.17,13026,2.62,0.3,92.64,6232.62
Seattle,2020,1,10,2,0,90.37,14200.33,4.88,2,87.37,11199
Seattle,2020,1,11,6.7,4,87.24,16069.75,7.08,0,78.83,16069.75
Seattle,2020,1,12,4.15,0.3,89.15,14058.25,5.85,4,85.58,13569.75
Seattle,2020,1,13,1.56,0,74.38,14870.5,1.17,0,92.06,4895.75
Seattle,2020,1,14,-1.1,0.3,88.39,3615.38,-0.13,0,84.32,10437.5
Seattle,2020,1,15,1.4,0,67.66,16069.75,2.1,0,50.66,16069.75
Seattle,2020,1,16,7.07,0,56.23,16069.75,6.1,0,67.11,16069.75
Seattle,2020,1,17,2.22,0,87.02,16077.5,3.6,0,70.98,16069.75
Seattle,2020,1,18,4.55,0,69.21,13655.75,6.82,5,80.98,16069.75
Seattle,2020,1,19,7.35,0,67,16069.75,10.3,0,67.92,14862.75
Seattle,2020,1,20,11.55,0,48.65,16069.75,10.15,0,67.94,16069.75
Seattle,2020,1,21,11.1,0,49.56,16069.75,10,3,63.53,16069.75
Seattle,2020,1,22,7.3,8,81.35,14410.83,7.65,1,85.25,13253.5
Seattle,2020,1,23,9.57,0.3,87.82,16069.75,11.55,10,92.13,7980.25
Seattle,2020,1,24,10.15,5,90.22,13960.5,10.3,0,85.85,16077.5
Seattle,2020,1,25,9.15,5,90.3,16069.75,8.98,2,88.04,8701.75
Seattle,2020,1,26,8.9,0,81.57,16069.75,10.4,2,77.14,16069.75
Seattle,2020,1,27,8.4,0.5,83.69,16077.5,9.43,0.3,68.68,16069.75
Seattle,2020,1,28,7.97,10,89.86,11086.92,9.23,10,83.94,15809.33
Seattle,2020,1,29,9.03,2,90.3,16069.75,8.3,4,87.98,9492
Seattle,2020,1,30,8.88,1,92.13,9144.25,6.95,0,86.84,12405.75
Seattle,2020,1,31,9.66,8,92.17,6029.25,12.82,6,89.95,4689.83
Seattle,2020,2,1,12.92,0,82.21,9912.33,9.03,14,77.73,16069.75
Seattle,2020,2,2,3.2,0,78.98,16069.75,5.03,0,71.2,16069.75
Seattle,2020,2,3,3.17,0,78.22,16069.75,3.04,0.8,89.78,13663.5
Seattle,2020,2,4,2.62,0,83.99,16069.75,1.5,0,87.06,2231.38
Seattle,2020,2,5,4.7,1,89.19,16069.75,8.5,8,93.03,2010.75
Seattle,2020,2,6,9.7,0.3,91.11,10437.25,9.26,11,95.77,753.25
Seattle,2020,2,7,7.88,0.3,94.97,2075.83,10.7,3,88.8,16069.75
Seattle,2020,2,8,7.22,5,79.67,16069.75,7.38,1,81.66,16069.75
Seattle,2020,2,9,5.82,0,77.94,16069.75,6.28,0,74.26,16069.75
Seattle,2020,2,10,4.03,0,83.34,16069.75,6.4,0,82.55,16069.75
Seattle,2020,2,11,4.85,0,80.34,16069.75,6.12,0,83.34,16069.75
Seattle,2020,2,12,7.35,0.3,94.75,16069.75,8.38,0,82.01,16069.75
Seattle,2020,2,13,6.53,0,86,16069.75,6.28,0.5,85.54,16069.75
Seattle,2020,2,14,5.85,0,81.71,16069.75,8.07,0,68.42,16069.75
Seattle,2020,2,15,5.6,1,87.14,12448.75,7.67,0,77.95,14439.67
Seattle,2020,2,16,6.4,0,83.46,16077.5,7.23,0,75.22,16069.75
Seattle,2020,2,17,4.15,0,81.64,16069.75,6.53,0,71.67,16069.75
Seattle,2020,2,18,3.9,0,74.52,16069.75,6.22,0,58.45,16069.75
Seattle,2020,2,19,3.2,0,80.81,16069.75,9.7,0,41.29,16069.75
Seattle,2020,2,20,7.75,0,33.81,16069.75,11.27,0,38.82,16069.75
Seattle,2020,2,21,6.8,0,52.03,16069.75,9.2,0,55.05,16069.75
Seattle,2020,2,22,6.23,0,80.25,16069.75,6.9,0,86.63,12314.75
Seattle,2020,2,23,6.53,0,84.26,16069.75,7.1,4,77.88,16069.75
Seattle,2020,2,24,5.85,0,77.66,16069.75,7.65,0,65.08,16069.75
Seattle,2020,2,25,6,0,64.41,16069.75,7.35,0,61.8,16069.75
Seattle,2020,2,26,8.73,0,67.91,16069.75,8.2,0.8,82.34,14015.25
Seattle,2020,2,27,6.95,0,81.85,16069.75,9.75,0,65.09,16069.75
Seattle,2020,2,28,7.53,0,78.83,16069.75,5,0,94.33,1810
Seattle,2020,2,29,6.7,2,78.81,16081.38,6.4,0,79.41,16069.75
Seattle,2020,3,1,2.62,2,90.8,16069.75,6.28,0,78.58,16069.75
Seattle,2020,3,2,6,0,74.23,16069.75,7.62,0,78.1,16069.75
Seattle,2020,3,3,8.9,0,83.65,16069.75,10.15,1,79.62,16081.38
Seattle,2020,3,4,8.22,3,86.39,13269.75,8.25,0,64.95,16077.5
Seattle,2020,3,5,6.68,0,62.22,16069.75,9.18,0,65.17,16069.75
Seattle,2020,3,6,6.39,1,89.56,7540.25,4.22,5,90.27,12439.38
Seattle,2020,3,7,4.9,0,89.85,11517.83,6.25,0,75.7,16069.75
Seattle,2020,3,8,3.83,0.3,89.26,16077.5,5.7,0,70.23,16069.75
Seattle,2020,3,9,3.35,0,76.47,16069.75,6.97,0,64.75,16069.75
Seattle,2020,3,10,3.35,0,68.03,16069.75,8.07,0,61.88,16069.75
Seattle,2020,3,11,7.5,0,75.77,16069.75,8.45,2,64.73,16069.75
Seattle,2020,3,12,6,0,68.69,16069.75,7.55,0,68.56,16069.75
Seattle,2020,3,13,5.6,0,64.7,16093,3.75,4,88.96,7535.25
Seattle,2020,3,14,2.8,0,82.1,16093,4.85,0,50.94,16069.75
Seattle,2020,3,15,0.7,0,63.87,16069.75,5.03,0,41.62,16069.75
Seattle,2020,3,16,4.03,0,59.79,16069.75,10.43,0,39.2,16069.75
Seattle,2020,3,17,6,0,53.68,16069.75,9.43,0,48.33,16069.75
Seattle,2020,3,18,5.88,0,71.11,16069.75,8.88,0,69.15,16069.75
Seattle,2020,3,19,7.1,0,71.35,16069.75,10.55,0,65.51,16069.75
Seattle,2020,3,20,7.93,0,73.18,16069.75,12.35,0,65.46,16069.75
Seattle,2020,3,21,8.62,0,68.95,16069.75,6.8,0,82.71,15069.75
Seattle,2020,3,22,7.9,0,71.75,16069.75,10.82,0,67.45,16069.75
Seattle,2020,3,23,7.14,0,79.83,15004.67,8.55,0.8,69.48,16081.38
Seattle,2020,3,24,5.3,0.3,87.72,16077.5,7.67,0,75.27,16077.5
Seattle,2020,3,25,4.43,0.3,89.51,15541.17,6.36,3,81.77,14874.5
Seattle,2020,3,26,4.58,0,84.22,16069.75,7.24,0,76.64,16081.38
Seattle,2020,3,27,6.87,0,75.58,16077.5,8.48,0.5,79.91,16069.75
Seattle,2020,3,28,8.9,0,76.77,16069.75,10.7,0.3,75.79,15069.75
Seattle,2020,3,29,9.15,4,87.75,10394.25,9.83,2,83.19,15569.75
Seattle,2020,3,30,9.4,0.3,72.77,16069.75,8.32,5,73.91,16069.75
Seattle,2020,3,31,5.4,0.8,90.83,13634.83,7.67,0,71.15,16077.5
Seattle,2020,4,1,4.6,0,83.61,16069.75,7.81,0.3,67.44,16069.75
Seattle,2020,4,2,4.85,0,69.15,16069.75,9.17,0,56,16077.5
Seattle,2020,4,3,4.7,0,71.15,16069.75,7.62,0,61.9,16069.75
Seattle,2020,4,4,3.6,0,72.33,16069.75,8.85,0,58.24,16069.75
Seattle,2020,4,5,7.5,0,68.83,16069.75,11.12,0,54.21,16069.75
Seattle,2020,4,6,8.3,0,59.75,16069.75,12.35,0,50.12,16069.75
Seattle,2020,4,7,7.78,0,69.62,16069.75,10.27,0,60.56,16069.75
Seattle,2020,4,8,8.6,0,62.3,16069.75,13.75,0,46.52,16069.75
Seattle,2020,4,9,9.82,0,62.01,16069.75,16.1,0,42.83,16069.75
Seattle,2020,4,10,11.55,0,51.22,16069.75,14.45,0,58.9,16069.75
Seattle,2020,4,11,8.78,0,80.96,16069.75,10.02,0,73.82,16077.5
Seattle,2020,4,12,8.62,0,44.16,16069.75,13.18,0,33.42,16069.75
Seattle,2020,4,13,8.18,0,36.93,16069.75,13.45,0,35.32,16069.75
Seattle,2020,4,14,10.7,0,37.24,16069.75,12.47,0,54.59,16069.75
Seattle,2020,4,15,10,0,79.08,16077.5,13.32,0,66.98,16069.75
Seattle,2020,4,16,11,0,59.61,16069.75,17.77,0,40.17,16069.75
Seattle,2020,4,17,12.38,0,34.66,16069.75,17.08,0,35.33,16069.75
Seattle,2020,4,18,12.38,0,60.28,16069.75,10.3,1,89.32,13460.75
Seattle,2020,4,19,10.27,0,75.71,16069.75,13.35,0,62.38,16069.75
Seattle,2020,4,20,10.85,0,73.58,16069.75,15.43,0,64.88,16069.75
Seattle,2020,4,21,9.98,0,80.04,16069.75,11.8,0,66.06,16069.75
Seattle,2020,4,22,10.15,0,78.6,16069.75,10.45,3,91.76,5523.25
Seattle,2020,4,23,10.3,0.3,94.24,10437.25,11.65,0.8,84.54,16077.5
Seattle,2020,4,24,10.3,0,79.92,16069.75,13.62,0,66.67,16069.75
Seattle,2020,4,25,12.41,0,82.06,16081.38,13.78,14,88.83,14667.5
Seattle,2020,4,26,10.15,0,75.57,16069.75,13.48,0,56.8,16069.75
Seattle,2020,4,27,9.9,0.8,91.34,9343.5,14.88,0.3,60.18,16069.75
Seattle,2020,4,28,9.82,0,81.19,16069.75,14.28,0,62.51,16069.75
Seattle,2020,4,29,11,0,83.64,16069.75,15.43,0,63.61,16069.75
Seattle,2020,4,30,11.89,1,85.74,16081.38,13.18,0,62.01,16069.75
Seattle,2020,5,1,8.73,0,82.36,16069.75,15.57,0,45.44,16077.5
Seattle,2020,5,2,13.73,0,57.76,16069.75,13.32,0.3,87.39,13127.17
Seattle,2020,5,3,8.45,0,79.98,16069.75,11.25,0.3,62.04,16069.75
Seattle,2020,5,4,8.03,0,76.21,16069.75,14.75,0,52.47,16069.75
Seattle,2020,5,5,11.95,0,75.22,16069.75,16.65,0,59.85,16069.75
Seattle,2020,5,6,12.53,0,70.46,16069.75,12.85,0,65.32,16077.5
Seattle,2020,5,7,10.43,0,70.82,16069.75,16.1,0,50.2,16069.75
Seattle,2020,5,8,13.48,0,57.91,16069.75,23.58,0,33.79,16069.75
Seattle,2020,5,9,20.42,0,34.41,16069.75,27.1,0,23.87,16069.75
Seattle,2020,5,10,22.48,0,31.21,16069.75,28.3,0,22.56,16069.75
Seattle,2020,5,11,22.9,0,29.98,16069.75,21.38,0,54,16069.75
Seattle,2020,5,12,12.8,0,79.33,16069.75,15.3,0,77.76,16069.75
Seattle,2020,5,13,11.7,1,87.68,16069.75,15.7,0,55.84,16069.75
Seattle,2020,5,14,11.55,0,77.98,16069.75,13.49,3,70.14,16081.38
Seattle,2020,5,15,12.62,0,75.49,16077.5,16.68,0,54.85,16069.75
Seattle,2020,5,16,14.28,0,64.85,16069.75,13.88,0.3,85.88,16069.75
Seattle,2020,5,17,13.3,8,93.12,11797,15.4,0.8,68.44,16069.75
Seattle,2020,5,18,13.2,0,71.87,16069.75,16.92,0,62.39,16069.75
Seattle,2020,5,19,12.22,0,81.71,16069.75,14.72,0,71.39,16069.75
Seattle,2020,5,20,11.4,0,83.08,16069.75,12,0.5,91.2,13069.83
Seattle,2020,5,21,10.88,0,71.41,16069.75,12.62,3,71.56,16069.75
Seattle,2020,5,22,8.78,3,85.95,16077.5,14.42,0,59.6,16077.5
Seattle,2020,5,23,10.22,1,86.59,15380.25,14.3,0,58.01,16069.75
Seattle,2020,5,24,12.78,0,72.86,16069.75,16.38,0,59.41,16069.75
Seattle,2020,5,25,15,0,72.23,16093,14.57,2,92.33,9187.25
Seattle,2020,5,26,13.15,0,89.25,16077.5,14.38,0,76.72,16081.38
Seattle,2020,5,27,13.05,0,71.96,16069.75,20.27,0,45.46,16069.75
Seattle,2020,5,28,15.28,0,61.35,16069.75,23.73,0,41.94,16069.75
Seattle,2020,5,29,19.58,0,51.79,16069.75,22.52,0,49.65,16069.75
Seattle,2020,5,30,15.72,0,51.72,16069.75,12.1,9,90.69,15265.25
Seattle,2020,5,31,10.45,12,93.3,8035,12.93,2,80.36,14069.75
Seattle,2020,6,1,11.95,0,73.08,16069.75,15.98,0,55.44,16069.75
Seattle,2020,6,2,13.3,0,68.17,16069.75,17.38,0,58.26,16069.75
Seattle,2020,6,3,11.95,0,80.99,16069.75,15.45,0,65.88,16069.75
Seattle,2020,6,4,13.73,0,62.59,16069.75,16.52,0,55.53,16069.75
Seattle,2020,6,5,12.62,0,73.33,16069.75,16.1,0,64.83,16069.75
Seattle,2020,6,6,12.35,0,76.53,16069.75,15.98,0,57.93,16069.75
Seattle,2020,6,7,11.1,0,83.05,16069.75,13.88,0.3,72.89,16069.75
Seattle,2020,6,8,11.83,0,73.33,16077.5,16.27,0,49.92,16069.75
Seattle,2020,6,9,12.1,0,78.34,16069.75,14.36,5,90.72,4422.5
Seattle,2020,6,10,13.6,4,93.75,16077.5,19.02,0.5,74.24,16069.75
Seattle,2020,6,11,16.25,0,73.93,16069.75,14.94,2,88.09,15206.38
Seattle,2020,6,12,15.27,0,80.95,16069.75,12.91,0,91.03,8807.33
Seattle,2020,6,13,12.3,0,91.97,16077.5,15.43,2,67.4,16069.75
Seattle,2020,6,14,11.12,0,79.45,16069.75,15.83,0,58,16069.75
Seattle,2020,6,15,14.85,0,62.37,16069.75,14.64,4,88.94,16081.38
Seattle,2020,6,16,12.2,0,80.44,16069.75,15.3,0,64.56,16069.75
Seattle,2020,6,17,14.15,0,67.65,16069.75,18.18,0,61.2,16069.75
Seattle,2020,6,18,15.68,0,70.08,16069.75,20.58,0,57.59,16069.75
Seattle,2020,6,19,17.48,0,63.67,16069.75,23.6,0,50.92,16069.75
Seattle,2020,6,20,18.75,0,64.01,16069.75,17.77,0.8,80.83,13269.75
Seattle,2020,6,21,15.73,0,81.96,16069.75,19.02,0,59.45,16069.75
Seattle,2020,6,22,13.75,0,74,16069.75,21.1,0,54.13,16069.75
Seattle,2020,6,23,17.62,0,46.6,16069.75,24.32,0,47.67,16069.75
Seattle,2020,6,24,19.02,0,73.71,16069.75,20.7,0,68.66,16069.75
Seattle,2020,6,25,16.98,0,76.62,16069.75,21.83,0,61.02,16069.75
Seattle,2020,6,26,19.55,0,62.2,16069.75,24.02,0,50.57,16069.75
Seattle,2020,6,27,17.5,0,72.66,16069.75,14.85,8,77.81,16069.75
Seattle,2020,6,28,12.75,0,79.25,10437.25,16.43,0,72.85,16077.5
Seattle,2020,6,29,14.98,0,76.75,16069.75,17.4,0,69.22,16069.75
Seattle,2020,6,30,14.7,0,74.38,16069.75,16.27,3,64.43,16081.38
Seattle,2020,7,1,13.6,0,70,16069.75,14.58,0,79.6,14319.75
Seattle,2020,7,2,13.73,0,80.07,16069.75,14.92,0,73.32,15244.17
Seattle,2020,7,3,14.15,0,74.83,16069.75,17.48,0,59.07,16077.5
Seattle,2020,7,4,13.62,0,82.98,16069.75,17.65,0,67.18,16069.75
Seattle,2020,7,5,14.45,0,70.84,13655.75,19.58,0,55.26,16069.75
Seattle,2020,7,6,14.15,0,74.43,16069.75,19.48,0,54.59,16069.75
Seattle,2020,7,7,14.3,0,75.59,16069.75,17.3,0,66.03,16069.75
Seattle,2020,7,8,14.88,0,86.91,16077.5,18.6,0,64.58,16069.75
Seattle,2020,7,9,16,0,73.75,16069.75,17.77,0.3,73.05,16069.75
Seattle,2020,7,10,15.3,0,73.65,16069.75,17.78,0,62.5,16069.75
Seattle,2020,7,11,14.43,0,82,16069.75,19.3,0,62.21,16069.75
Seattle,2020,7,12,15.85,0,81.47,16069.75,17.27,0,69.44,16069.75
Seattle,2020,7,13,15.82,0,61.27,16069.75,20.3,0,53.71,16069.75
Seattle,2020,7,14,16.52,0,58.06,16069.75,23.08,0,42.45,16069.75
Seattle,2020,7,15,19.45,0,49.25,16069.75,24.3,0,43.89,16069.75
Seattle,2020,7,16,19.18,0,69.22,16069.75,19.55,0,72.1,16077.5
Seattle,2020,7,17,18.33,0,78.88,16069.75,15.28,3,88.45,11030.88
Seattle,2020,7,18,15.98,0,75.13,16069.75,22.38,0,53.81,16069.75
Seattle,2020,7,19,19.58,0,62.34,16069.75,24.6,0,54.21,16069.75
Seattle,2020,7,20,21.12,0,61.83,16069.75,26.4,0,50.95,16069.75
Seattle,2020,7,21,22.1,0,64.88,16069.75,22.23,0,60.46,16069.75
Seattle,2020,7,22,17.62,0,82.35,16069.75,16.95,0.5,86.76,11144.25
Seattle,2020,7,23,15.7,0,81.33,16069.75,18.05,0,66.62,16069.75
Seattle,2020,7,24,15.57,0,75.15,16069.75,18.72,0,61.85,16077.5
Seattle,2020,7,25,16.52,0,64.47,16069.75,21.52,0,48.15,16069.75
Seattle,2020,7,26,18.33,0,58.03,16069.75,25.85,0,43.63,16069.75
Seattle,2020,7,27,22.65,0,52.34,16069.75,28.6,0,42.8,16069.75
Seattle,2020,7,28,21.15,0,59.09,16069.75,21.12,0,61.48,16069.75
Seattle,2020,7,29,16.55,0,75.21,16069.75,24.2,0,48.9,16069.75
Seattle,2020,7,30,20.12,0,55.92,16069.75,27.5,0,37.27,16069.75
Seattle,2020,7,31,22.08,0,54.98,16069.75,23.32,0,47.25,16069.75
Seattle,2020,8,1,16.68,0,79.37,16069.75,18.32,0,71.64,16069.75
Seattle,2020,8,2,17.5,0,76.19,16069.75,22.77,0,53.62,16069.75
Seattle,2020,8,3,17.9,0,74.72,16069.75,22.93,0,60.11,16077.5
Seattle,2020,8,4,20.42,0,68,16069.75,24.73,0,56.01,16069.75
Seattle,2020,8,5,20.7,0,59.05,16069.75,23.05,0,56.76,16069.75
Seattle,2020,8,6,17.52,0,75.29,16077.5,17.98,2,70.25,16077.5
Seattle,2020,8,7,15,0,77.68,16069.75,19.73,0,57.06,16069.75
Seattle,2020,8,8,15.55,0,87.46,16069.75,15.35,0.3,92.03,5244.08
Seattle,2020,8,9,15.3,0,70.2,16069.75,20.85,0,55.05,16069.75
Seattle,2020,8,10,17.25,0,64.58,16069.75,23.45,0,49.96,16069.75
Seattle,2020,8,11,18.75,0,70.92,16069.75,18.45,0,63.8,16069.75
Seattle,2020,8,12,14.85,0,64.13,16069.75,16.65,0,60.13,16069.75
Seattle,2020,8,13,14.88,0,68.96,16069.75,18.88,0,51.4,16069.75
Seattle,2020,8,14,16.8,0,57.09,16069.75,22.23,0,44.76,16069.75
Seattle,2020,8,15,19.98,0,51.45,16069.75,26.52,0,41.17,16069.75
Seattle,2020,8,16,22.48,0,55.82,16069.75,29.58,0,38.85,16069.75
Seattle,2020,8,17,24.73,0,44.19,16069.75,25.15,0,49.53,16069.75
Seattle,2020,8,18,19.27,0,75.1,16069.75,22.65,0,55.37,16069.75
Seattle,2020,8,19,18.6,0,74.28,16069.75,23.62,0,57.59,16069.75
Seattle,2020,8,20,18.58,0,69.78,16069.75,23.73,0,55.58,16069.75
Seattle,2020,8,21,19.4,0.5,90.41,13253.5,20.55,0.8,78.03,14460.75
Seattle,2020,8,22,16.38,2,89.29,16077.5,21.38,0.3,53.42,16069.75
Seattle,2020,8,23,16.12,0,61.34,16069.75,20.85,0,57.93,16069.75
Seattle,2020,8,24,15.88,0,72.9,16069.75,20.98,0,53.65,16069.75
Seattle,2020,8,25,16.95,0,57.02,16069.75,20.95,0,55.81,16069.75
Seattle,2020,8,26,18.32,0,61.08,16069.75,20.98,0,54.08,16069.75
Seattle,2020,8,27,16.68,0,62.31,16069.75,21.68,0,52.4,16069.75
Seattle,2020,8,28,18.17,0,65.71,16069.75,20.4,0,62.35,16069.75
Seattle,2020,8,29,17.35,0,74.85,16069.75,18.02,0,65.35,16069.75
Seattle,2020,8,30,14.15,0,75.57,16069.75,18.08,0,53.73,16069.75
Seattle,2020,8,31,13.73,0,84.35,16069.75,16.67,0,72.79,16069.75
Seattle,2020,9,1,16.7,0,67.46,16069.75,23.45,0,50.88,16069.75
Seattle,2020,9,2,19.42,0,69.92,16069.75,23.75,0,56.7,16069.75
Seattle,2020,9,3,18.2,0,73.97,16069.75,25.15,0,45.29,16069.75
Seattle,2020,9,4,19.55,0,57.93,16069.75,24.4,0,52.38,16069.75
Seattle,2020,9,5,15.73,0,82.9,16069.75,18.75,0,63.2,16069.75
Seattle,2020,9,6,16.27,0,78.53,16069.75,21.95,0,60.4,16069.75
Seattle,2020,9,7,18.9,0,69.33,16069.75,23.32,0,53.76,16069.75
Seattle,2020,9,8,21.6,0,19.21,10394.25,22,0,18.59,16000
Seattle,2020,9,9,17.75,0,44.17,16093,26.77,0,28.75,11198.75
Seattle,2020,9,10,21.48,0,47.04,16069.75,27.35,0,36.77,16069.75
Seattle,2020,9,11,17.35,0,67.03,10839.75,18.45,0,62.36,2410.5
Seattle,2020,9,12,15.17,0,76.63,3215.83,12.45,0,91.44,1205.25
Seattle,2020,9,13,11.77,0,93.2,1606.75,12.85,0,93.34,1808.25
Seattle,2020,9,14,13.6,0,91.12,2210,17.73,0,77.89,1606.75
Seattle,2020,9,15,16.48,0,86.09,2478.67,20.52,0,77.88,1606.75
Seattle,2020,9,16,18.48,0,83.26,,19.27,0,76.43,2009
Seattle,2020,9,17,18.3,0,84.37,9656,20.85,0,74.52,2816
Seattle,2020,9,18,16.42,0,90.49,4821,17.75,0,88.84,4011.5
Seattle,2020,9,19,15.73,0,93.69,16069.75,18.2,0,77.53,16069.75
Seattle,2020,9,20,16.1,0,89.74,7980.25,18.08,0,74.31,16069.75
Seattle,2020,9,21,15.57,0,81.36,16069.75,17.25,0,74.02,16069.75
Seattle,2020,9,22,17.38,0,80.17,16069.75,19.18,0,54.54,16069.75
Seattle,2020,9,23,16.82,0,71.28,16069.75,17.08,4,86.88,11644.25
Seattle,2020,9,24,15,7,85.86,16069.75,17.08,2,79,15569.75
Seattle,2020,9,25,14.7,0,81.52,16069.75,14.78,0,89.65,9908.67
Seattle,2020,9,26,13.3,0,83.03,16069.75,17.23,0,66.37,16069.75
Seattle,2020,9,27,12.78,0,89.68,16069.75,17.5,0,68.13,16069.75
Seattle,2020,9,28,13.33,0,80.53,16069.75,20.03,0,57.84,16069.75
Seattle,2020,9,29,15.55,0,78.07,16069.75,21.12,0,58.9,16069.75
Seattle,2020,9,30,16.98,0,76.62,16069.75,19.8,0,70.86,16069.75
Seattle,2020,10,1,15.4,0,88.41,16069.75,15.25,0,90.64,2447.17
Seattle,2020,10,2,15.12,0,86.89,15265.25,16.4,0,87.76,1944.17
Seattle,2020,10,3,14.55,0,92.29,15667.5,12.8,0,100,1004.75
Seattle,2020,10,4,12.2,0,100,902.75,14.15,0,93.88,9787.5
Seattle,2020,10,5,14.4,0,88.48,16069.75,16.38,0,77.65,16077.5
Seattle,2020,10,6,13.45,0,89.27,12448.75,17.15,0,77.14,10759.88
Seattle,2020,10,7,15.43,0,81.29,16069.75,15.4,0,87.13,4825.58
Seattle,2020,10,8,14.32,0,93.82,12808.25,17.23,0,67.87,16069.75
Seattle,2020,10,9,14.4,0,86.29,16077.5,16.95,0,77.96,16069.75
Seattle,2020,10,10,14.4,5,94.55,8042.58,13.59,5,76.24,16077.5
Seattle,2020,10,11,11.25,0,79.53,16069.75,12.2,0,81.06,15265.25
Seattle,2020,10,12,13.66,5,88.31,16077.5,14.73,0,59.82,16077.5
Seattle,2020,10,13,11.4,0,73.66,16069.75,16.27,8,66.06,16069.75
Seattle,2020,10,14,11.82,0,77.22,16069.75,14.03,0,70.22,16069.75
Seattle,2020,10,15,10.85,0,72.25,16069.75,13.48,0,66.07,16069.75
Seattle,2020,10,16,11.12,0,78.71,16069.75,15.7,0,81.56,16069.75
Seattle,2020,10,17,14.26,0,89.9,6761,12.65,0,78.14,16069.75
Seattle,2020,10,18,11.95,0,80.2,16069.75,15.85,0.3,84.3,15569.75
Seattle,2020,10,19,13.6,0,83.71,16077.5,14.72,0.3,74.14,16077.5
Seattle,2020,10,20,10.45,1,92.55,13655.75,13.6,0,67.66,16069.75
Seattle,2020,10,21,8.45,0,87.99,16069.75,8.7,0.3,77.29,15004.67
Seattle,2020,10,22,6,0,84.63,16069.75,9.6,0,69.86,16077.5
Seattle,2020,10,23,5.58,0,84.16,16069.75,7.22,1,79.61,16069.75
Seattle,2020,10,24,7.08,1,86.82,16069.75,8.88,0,51.48,16069.75
Seattle,2020,10,25,4.55,0,56.59,16069.75,7.48,0,41.71,16069.75
Seattle,2020,10,26,2.65,0,69.27,16069.75,8.2,0,58.59,16069.75
Seattle,2020,10,27,8.45,0,67.23,16069.75,9.83,0,74.22,16077.5
Seattle,2020,10,28,8.2,0,80.5,16069.75,11.93,0,76.38,16077.5
Seattle,2020,10,29,11.99,0,87.75,16077.5,12.62,0,85.05,16069.75
Seattle,2020,10,30,9.3,0,87.77,16069.75,14,1,63.32,16069.75
Seattle,2020,10,31,9.7,0,68.67,16069.75,11.52,0,65.45,16069.75
Seattle,2020,11,1,7.35,0,87.03,16069.75,12.38,0,59.55,16069.75
Seattle,2020,11,2,8.6,0,81.65,16069.75,14.3,0,62.12,16069.75
Seattle,2020,11,3,10.7,0,75.02,16069.75,9.86,10,92.96,2244.92
Seattle,2020,11,4,14.25,3,93.77,14744.17,17.62,1,76.02,16069.75
Seattle,2020,11,5,15.3,2,87.98,14468.17,11.15,2,88.51,14460.75
Seattle,2020,11,6,7.8,0,86.07,16069.75,8.6,0,70.39,16069.75
Seattle,2020,11,7,5.57,0,82.56,16069.75,5.57,0,81.75,14460.75
Seattle,2020,11,8,4.72,0,47.6,16069.75,7.35,0,45.08,16069.75
Seattle,2020,11,9,1.82,0,73.66,16069.75,4.18,0,68.21,16069.75
Seattle,2020,11,10,5.28,2,84.43,13917.5,6.78,0,86.79,14460.75
Seattle,2020,11,11,4.32,0.3,81.59,16069.75,6.8,0,69.55,16069.75
Seattle,2020,11,12,5.3,0,80.65,16069.75,7.75,0,64.49,16069.75
Seattle,2020,11,13,7.5,7,82.69,12997.33,9.5,8,74.76,16077.5
Seattle,2020,11,14,6.55,0,76.98,16069.75,8.48,0,65.36,16069.75
Seattle,2020,11,15,7.23,12,89.28,14069.75,10,2,76.3,16069.75
Seattle,2020,11,16,8.45,0.3,88.03,16069.75,8.3,0,90.55,10460.5
Seattle,2020,11,17,9.43,1,84.87,16069.75,15.83,0,59.16,16069.75
Seattle,2020,11,18,9.45,8,81.59,16069.75,8.6,3,84.49,16069.75
Seattle,2020,11,19,7.55,1,77.92,16077.5,7.93,0,80.33,13924.08
Seattle,2020,11,20,7.2,3,86.08,16069.75,9.15,0,77.83,16069.75
Seattle,2020,11,21,7.95,0,81,16069.75,11.07,0.3,74.99,16069.75
Seattle,2020,11,22,6.25,0,87.46,14862.75,6.8,0,75.11,16069.75
Seattle,2020,11,23,6.09,2,92.83,2866,7.5,3,86.13,12330.33
